,Unnamed: 0,영화명,감독,제작사,수입사,배급사,개봉일,개봉월,국적,전국스크린수,전국관객수,장르,등급,url,movie_star,배우1,배우2,배우3
1231,1280,"당신, 거기 있어줄래요",홍지영,(주)수필름,,롯데쇼핑㈜롯데엔터테인먼트,2016-12-14,12,한국,767,1168625,판타지,12세이상관람가,"https://movie.naver.com/movie/search/result.nhn?query=당신, 거기 있어줄래요%09&section=all&ie=utf8",8.68,김윤석,변요한,채서진
1232,115,리틀 프린세스 소피아: 엘레나와 비밀의 아발로 왕국,제이미 미첼,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,2017-04-13,4,미국,149,45484,애니메이션,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=리틀 프린세스 소피아: 엘레나와 비밀의 아발로 왕국%09&section=all&ie=utf8,8.69,,,
1233,526,슈퍼  배드,"피에르 꼬팽,크리스 리노드",일루미네이션 엔터테인먼트,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2010-09-16,9,미국,321,1043904,애니메이션,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=슈퍼  배드%09&section=all&ie=utf8,8.69,,,
1234,572,마다가스카의 펭귄,"에릭 다넬,사이몬 J.스미스",,씨제이이앤엠(주),씨제이이앤엠(주),2014-12-31,12,미국,615,1661230,애니메이션,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=마다가스카의 펭귄%09&section=all&ie=utf8,8.69,,,
1235,655,슈퍼배드 3,"피에르 꼬팽,카일 발다",,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-07-26,7,미국,1057,3324861,애니메이션,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=슈퍼배드 3%09&section=all&ie=utf8,8.69,,,
1236,469,트롤,"마이크 미첼,월트 도른",드림웍스 애니메이션,씨제이이앤엠(주),씨제이이앤엠(주),2017-02-16,2,미국,622,675966,애니메이션,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=트롤%09&section=all&ie=utf8,8.7,,,
1237,894,명탐정 코난 : 수평선상의 음모,야마모토 야스이치로,,씨제이이앤엠(주),씨제이이앤엠(주),2013-08-07,8,일본,316,389253,애니메이션,12세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=명탐정 코난 : 수평선상의 음모%09&section=all&ie=utf8,8.7,타카야마미나미,야마자키와카나,
1238,0,잠베지아: 신비한 나무섬의 비밀,웨인 쏜리,,블루미지,롯데쇼핑㈜롯데엔터테인먼트,2012-12-25,12,남아프리카공화국,273,472692,애니메이션,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=잠베지아: 신비한 나무섬의 비밀%09&section=all&ie=utf8,8.71,사무엘L.잭슨,아비게일브레스린,제프골드브럼
1239,654,데드풀,팀 밀러,,이십세기폭스코리아(주),이십세기폭스코리아(주),2016-02-17,2,미국,1036,3317196,액션,청소년관람불가,https://movie.naver.com/movie/search/result.nhn?query=데드풀%09&section=all&ie=utf8,8.71,라이언레이놀즈,,
1240,663,데드풀 2,데이빗 레이치,,이십세기폭스코리아(주),이십세기폭스코리아(주),2018-05-16,5,미국,1576,3784636,액션,청소년관람불가,https://movie.naver.com/movie/search/result.nhn?query=데드풀 2%09&section=all&ie=utf8,8.71,라이언레이놀즈,모레나바카린,조슈브롤린
1241,687,닥터 스트레인지,스콧 데릭슨,,월트디즈니컴퍼니코리아(주),월트디즈니컴퍼니코리아(주),2016-10-26,10,미국,1503,5446379,액션,12세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=닥터 스트레인지%09&section=all&ie=utf8,8.71,베네딕트컴버배치,틸다스윈튼,치웨텔에지오포
1242,748,송 포 유,폴 앤드류 윌리엄스,,(주)유이케이,(주)넥스트엔터테인먼트월드(NEW),2013-04-18,4,영국,317,216852,코미디,12세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=송 포 유%09&section=all&ie=utf8,8.71,젬마아터튼,바네사레드그레이브,테렌스스탬프
1243,764,하늘이 보내준 딸,비자이,,(주)포커스엔터테인먼트,(주)싸이더스,2012-04-19,4,인도,107,16875,가족,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=하늘이 보내준 딸%09&section=all&ie=utf8,8.71,치얀비크람,사라아준,
1244,1006,인피니트 콘서트 세컨드 인베이전 에볼루션 더 무비 3D,손석,"케이비에스미디어(주),(주)울림엔터테인먼트",,골든타이드픽처스(주),2012-10-18,10,한국,84,39577,공연,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=인피니트 콘서트 세컨드 인베이전 에볼루션 더 무비 3D%09&section=all&ie=utf8,8.71,인피니트,,
1245,1010,미운오리새끼,곽경택,(주)트리니티엔터테인먼트,,롯데쇼핑㈜롯데엔터테인먼트,2012-08-30,8,한국,167,45454,드라마,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=미운오리새끼%09&section=all&ie=utf8,8.71,김준구,오달수,
1246,160,더 크리스마스,티모시 렉카트,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2017-12-21,12,미국,158,65460,애니메이션,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=더 크리스마스%09&section=all&ie=utf8,8.72,제커리레비,키건마이클키,지나로드리게즈
1247,628,브레이킹 던 part2,빌 콘돈,,판씨네마(주),(주)넥스트엔터테인먼트월드(NEW),2012-11-15,11,미국,665,2654817,드라마,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=브레이킹 던 part2%09&section=all&ie=utf8,8.72,크리스틴스튜어트,로버트패틴슨,다코타패닝
1248,681,쿵푸팬더 2,여인영,,씨제이이앤엠(주),씨제이이앤엠(주),2011-05-26,5,미국,948,5062722,애니메이션,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=쿵푸팬더 2%09&section=all&ie=utf8,8.72,잭블랙,더스틴호프만,성룡
1249,1072,극장판 꼬마버스 타요의 에이스 구출작전,류정우,"(주)아이코닉스,(주)스튜디오게일",,(주)아이코닉스,2016-01-21,1,한국,200,135478,애니메이션,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=극장판 꼬마버스 타요의 에이스 구출작전%09&section=all&ie=utf8,8.72,문남숙,정혜옥,최하나
1250,50,유아 낫 유,조지 C. 울프,,모비딕엔터테인먼트(주),(주)마인스 엔터테인먼트,2015-01-21,1,미국,103,17372,드라마,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=유아 낫 유%09&section=all&ie=utf8,8.73,힐러리스웽크,에미로섬,조쉬더하멜
1251,326,아이 필 프리티,아비 콘,,(주)퍼스트런,(주)홈초이스,2018-06-06,6,미국,213,240148,코미디,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=아이 필 프리티%09&section=all&ie=utf8,8.73,,,
1252,495,몬스터 대학교,댄 스캔론,,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2013-09-12,9,미국,381,870065,애니메이션,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=몬스터 대학교%09&section=all&ie=utf8,8.73,빌리크리스탈,존굿맨,스티브부세미
1253,697,미션임파서블:고스트프로토콜,브래드 버드,파라마운트 픽쳐스,씨제이이앤엠(주),씨제이이앤엠(주),2011-12-15,12,미국,1038,7575899,액션,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=미션임파서블:고스트프로토콜%09&section=all&ie=utf8,8.73,톰크루즈,제레미레너,
1254,895,명탐정 코난 : 이차원의 저격수,시즈노 코분,,씨제이이앤엠(주),씨제이이앤엠(주),2014-08-06,8,일본,299,397381,애니메이션,12세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=명탐정 코난 : 이차원의 저격수%09&section=all&ie=utf8,8.73,타카야마미나미,히다카노리코,
1255,1374,지금 만나러 갑니다,이장훈,"(주)무비락,(주)도서관옆스튜디오,(주)푸른나무픽쳐스",,롯데쇼핑㈜롯데엔터테인먼트,2018-03-14,3,한국,1163,2602316,멜로/로맨스,12세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=지금 만나러 갑니다%09&section=all&ie=utf8,8.73,소지섭,손예진,
1256,1381,시라노; 연애조작단,김현석,(주)명필름,,롯데쇼핑㈜롯데엔터테인먼트,2010-09-16,9,한국,402,2731828,멜로/로맨스,12세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=시라노; 연애조작단%09&section=all&ie=utf8,8.73,엄태웅,이민정,최다니엘
1257,364,아기배달부 스토크,"니콜라스 스톨러,더그 스윗랜드",,워너브러더스 코리아(주),워너브러더스 코리아(주),2016-12-07,12,미국,538,320353,애니메이션,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=아기배달부 스토크%09&section=all&ie=utf8,8.74,,,
1258,459,아더 크리스마스,베리 쿡,,한국소니픽쳐스릴리징브에나비스타영화㈜,한국소니픽쳐스릴리징브에나비스타영화㈜,2011-11-25,11,미국,356,622286,애니메이션,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=아더 크리스마스%09&section=all&ie=utf8,8.74,,,
1259,899,도라에몽 : 스탠 바이 미,"야마자키 타카시,야기 류이치",,(주)넥스트엔터테인먼트월드(NEW),(주)넥스트엔터테인먼트월드(NEW),2015-02-12,2,일본,432,503516,애니메이션,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=도라에몽 : 스탠 바이 미%09&section=all&ie=utf8,8.74,,,
1260,693,미션 임파서블: 로그네이션,크리스토퍼 맥쿼리,,롯데쇼핑㈜롯데엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,2015-07-30,7,미국,1202,6126488,액션,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=미션 임파서블: 로그네이션%09&section=all&ie=utf8,8.75,톰크루즈,제레미레너,레베카퍼거슨
1261,883,포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,유야마 쿠니히코,,(주)포켓몬코리아,(주)이수C&E,2016-12-22,12,일본,480,282419,애니메이션,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」%09&section=all&ie=utf8,8.75,여민정,이광수,이선호
1262,886,포켓몬 더 무비 XY 후파: 광륜의 초마신,유야마 쿠니히코,,(주)포켓몬코리아,(주)이수C&E,2015-12-23,12,일본,360,300477,애니메이션,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=포켓몬 더 무비 XY 후파: 광륜의 초마신%09&section=all&ie=utf8,8.75,여민정,이광수,이선호
1263,909,너의 이름은.,신카이 마코토,,(주)미디어캐슬,메가박스중앙(주)플러스엠,2017-01-04,1,일본,947,3637122,애니메이션,12세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=너의 이름은.%09&section=all&ie=utf8,8.75,카미키류노스케,카미시라이시모네,
1264,1164,신비아파트: 금빛 도깨비와 비밀의 동굴,김병갑,"씨제이이앤엠(주),(주)칵테일 미디어",,씨제이이앤엠(주),2018-07-25,7,한국,762,445485,애니메이션,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=신비아파트: 금빛 도깨비와 비밀의 동굴%09&section=all&ie=utf8,8.75,조현정,김영은,김채하
1265,1313,리틀 포레스트,임순례,(주)영화사수박,,메가박스중앙(주)플러스엠,2018-02-28,2,한국,884,1505512,드라마,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=리틀 포레스트%09&section=all&ie=utf8,8.75,김태리,류준열,문소리
1266,664,매드 맥스: 분노의 도로,조지 밀러,,워너브러더스 코리아(주),워너브러더스 코리아(주),2015-05-14,5,미국,799,3842441,액션,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=매드 맥스: 분노의 도로%09&section=all&ie=utf8,8.76,톰하디,샤를리즈테론,니콜라스홀트
1267,836,아따맘마 - 극장판,야스미 테츠오,,(주)온미디어,에이원엔터테인먼트,2011-02-17,2,일본,90,81352,애니메이션,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=아따맘마 - 극장판%09&section=all&ie=utf8,8.76,와타나베쿠미코,사카구치다이스케,오가타켄이치
1268,1091,채비,조영준,(주)26컴퍼니,,오퍼스픽쳐스,2017-11-09,11,한국,480,175889,드라마,12세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=채비%09&section=all&ie=utf8,8.76,고두심,김성균,
1269,498,메가마인드,톰 맥그라스,,씨제이엔터테인먼트,씨제이엔터테인먼트,2011-01-13,1,미국,414,875481,애니메이션,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=메가마인드%09&section=all&ie=utf8,8.77,윌페렐,티나페이,조나힐
1270,634,혹성탈출: 진화의 시작,루퍼트 와이어트,,이십세기폭스코리아(주),이십세기폭스코리아(주),2011-08-17,8,미국,514,2773794,액션,12세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=혹성탈출: 진화의 시작%09&section=all&ie=utf8,8.77,제임스프랭코,톰펠튼,프리다핀토
1271,1151,넛잡 2,캘런 브런커,"(주)레드로버,툰박스 엔터테인먼트",,롯데쇼핑㈜롯데엔터테인먼트,2017-10-03,10,한국,526,407727,애니메이션,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=넛잡 2%09&section=all&ie=utf8,8.77,윌아넷,캐서린헤이글,성룡
1272,1430,완득이,이한,"(주)유비유필름,어나더픽쳐스(주)",,씨제이이앤엠(주),2011-10-20,10,한국,500,5310510,드라마,12세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=완득이%09&section=all&ie=utf8,8.77,김윤석,유아인,
1273,1482,엽문2,엽위신,만다린 필름즈 디스트리뷰션,(주)씨네라인코리아,(주)프라임엔터테인먼트,2010-06-16,6,홍콩,141,59881,액션,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=엽문2%09&section=all&ie=utf8,8.77,견자단,홍금보,황효명
1274,511,스텝업4 : 레볼루션,스콧 스피어,,(주)나이너스엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,2012-08-15,8,미국,281,953871,멜로/로맨스,12세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=스텝업4 : 레볼루션%09&section=all&ie=utf8,8.78,라이언구즈먼,캐서린맥코믹,
1275,515,에픽 : 숲속의 전설 ,크리스 웻지,,이십세기폭스코리아(주),이십세기폭스코리아(주),2013-08-07,8,미국,471,973703,애니메이션,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=에픽 : 숲속의 전설 %09&section=all&ie=utf8,8.78,,,
1276,546,굿 다이노,피터 손,,월트디즈니컴퍼니코리아(주),월트디즈니컴퍼니코리아(주),2016-01-07,1,미국,814,1328394,애니메이션,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=굿 다이노%09&section=all&ie=utf8,8.78,레이몬드오초아,제프리라이트,프란시스맥도맨드
1277,615,스파이,폴 페이그,,이십세기폭스코리아(주),이십세기폭스코리아(주),2015-05-21,5,미국,665,2315882,액션,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=스파이%09&section=all&ie=utf8,8.78,제이슨스타뎀,로즈번,멜리사맥카시
1278,759,이미테이션 게임,모튼 틸덤,,(주)미디어로그,메가박스중앙(주)플러스엠,2015-02-17,2,영국,541,1743774,드라마,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=이미테이션 게임%09&section=all&ie=utf8,8.78,베네딕트컴버배치,키이라나이틀리,매튜구드
