순위,영화명,개봉일,좌석수,좌석점유율,관객수,좌석판매율,매출액,누적매출액,누적관객수
123,날아라! 호빵맨 극장판: 구하라! 코코링과 기적의 별,2013-02-07,"110,610",0.00 ,"8,599",7.70%,"41,562,250","41,562,250","8,599"
123,"가자, 장미여관으로",2013-08-14,"17,335",0.00 ,"8,307",47.90%,"29,545,500","29,545,500","8,307"
123,유다의 사자 : 부활절 대모험,2013-03-28,"51,608",0.00 ,"8,180",15.80%,"54,146,500","54,146,500","8,180"
123,원 오브 어 카인드 3D ; G-DRAGON 2013 1ST WORLD TOUR,2013-10-31,"54,184",0.00 ,"8,038",14.80%,"90,752,500","90,752,500","8,038"
123,투건스,2013-11-07,"90,267",0.00 ,"7,806",8.60%,"49,731,500","49,731,500","7,806"
123,킬링 소프틀리,2013-04-04,"125,699",0.00 ,"6,539",5.20%,"45,341,047","45,341,047","6,539"
123,하리수의 도색,2013-10-02,"8,832",0.00 ,"6,394",72.30%,"15,448,000","15,448,000","6,394"
123,저스트 어 이어,2013-05-30,"61,890",0.00 ,"6,312",10.10%,"43,897,500","43,897,500","6,312"
123,체브라시카,2013-11-14,"48,563",0.00 ,"6,261",12.80%,"41,034,500","41,229,500","6,302"
123,미스체인지,2013-09-05,"54,411",0.00 ,"6,054",11.10%,"42,659,500","42,659,500","6,054"
123,영웅 - 샐러멘더의 비밀,2013-03-14,"67,906",0.00 ,"5,987",8.80%,"44,081,500","44,081,500","5,987"
123,극장판 마법소녀 마도카 마기카(전편): 시작의 이야기,2013-07-20,"6,971",0.00 ,"5,916",84.80%,"48,706,000","48,706,000","5,916"
123,헨리스 크라임,2013-01-31,"125,448",0.00 ,"5,663",4.50%,"41,616,000","41,616,000","5,663"
123,더블샤크,2013-09-05,"8,626",0.00 ,"5,650",65.40%,"12,630,000","12,630,000","5,650"
123,비히클 19,2013-10-09,"22,705",0.00 ,"5,637",24.80%,"18,346,000","18,346,000","5,637"
123,극장판 마법소녀 마도카 마기카(후편): 영원의 이야기,2013-07-20,"6,636",0.00 ,"5,561",83.80%,"45,484,500","45,484,500","5,561"
123,아브라함 링컨 VS 좀비,2013-09-20,"8,168",0.00 ,"5,550",67.90%,"12,100,000","12,100,000","5,550"
123,버터 러버,2013-10-17,"7,277",0.00 ,"5,545",76.10%,"12,097,000","12,097,000","5,545"
123,비밀의 화방,2013-12-12,"6,543",0.00 ,"5,530",84.50%,"4,130,000","4,130,000","5,530"
123,백설공주: 또 다른 이야기,2013-10-17,"8,890",0.00 ,"5,501",61.80%,"12,095,000","12,095,000","5,501"
123,투 타이거,2013-09-26,"8,011",0.00 ,"5,480",68.40%,"11,980,000","11,980,000","5,480"
123,맛있는 사랑공식-섹스,2013-10-31,"8,155",0.00 ,"5,460",66.90%,"8,000,000","8,000,000","5,460"
123,아메리칸 배틀쉽,2013-09-16,"9,803",0.00 ,"5,452",55.60%,"12,054,000","12,054,000","5,452"
123,문빔베어: 달을 사랑한 작은 곰,2013-05-01,"69,979",0.00 ,"5,451",7.70%,"36,073,000","36,073,000","5,451"
123,극장판 요술공주 밍키: 꿈 속의 윤무,2013-11-14,"63,235",0.00 ,"5,438",8.50%,"35,856,500","35,856,500","5,438"
123,삼총사2013,2013-08-29,"6,616",0.00 ,"5,410",81.70%,"11,710,000","11,710,000","5,410"
123,에어 크래쉬,2013-10-24,"7,786",0.00 ,"5,410",69.40%,"12,160,000","12,160,000","5,410"
123,전망 좋은 하우스 - 관음적 욕망,2013-11-21,"7,436",0.00 ,"5,390",72.40%,"3,710,000","3,710,000","5,390"
123,퍼시픽 모비딕,2013-08-14,"7,925",0.00 ,"5,270",66.40%,"11,790,000","11,790,000","5,270"
123,러블리 몰리,2013-08-08,"7,955",0.00 ,"5,262",66.10%,"11,614,000","11,614,000","5,262"
123,에이리언 둠스데이,2013-10-10,"7,711",0.00 ,"5,240",67.90%,"11,840,000","11,840,000","5,240"
123,사대명포,2013-10-31,"7,500",0.00 ,"5,220",69.60%,"10,380,000","10,380,000","5,220"
123,수호지-불사영웅 석수,2013-10-31,"6,600",0.00 ,"5,190",78.60%,"10,260,000","10,260,000","5,190"
123,스톨른,2013-07-31,"21,196",0.00 ,"5,161",24.30%,"17,036,000","17,036,000","5,161"
123,마세티 킬즈,2013-11-21,"28,513",0.00 ,"5,115",17.90%,"17,977,500","17,977,500","5,115"
123,내부고발자,2013-10-24,"5,611",0.00 ,"5,108",91.00%,"11,065,000","11,065,000","5,108"
123,장강7호 : 내친구 마법요정,2013-08-22,"49,771",0.00 ,"5,104",10.20%,"30,521,500","30,521,500","5,104"
123,붉은 바캉스 검은 웨딩 2,2013-11-28,"11,058",0.00 ,"5,100",46.10%,"10,500,000","10,500,000","5,100"
123,미스터 빌리:하일랜드의 수호자,2013-05-30,"51,036",0.00 ,"5,085",9.90%,"31,869,500","31,869,500","5,085"
123,더 팩트,2013-08-14,"7,586",0.00 ,"5,070",66.80%,"11,390,000","11,390,000","5,070"
123,화려한 외출,2013-12-05,"5,824",0.00 ,"5,067",87.00%,"13,547,000","13,547,000","5,067"
123,바캉스,2013-10-17,"5,776",0.00 ,"5,051",87.40%,"14,674,000","14,674,000","5,051"
123,수호지-무사조씨,2013-11-07,"6,770",0.00 ,"5,030",74.20%,"6,740,000","6,740,000","5,030"
123,앤드 오브 워,2013-11-07,"6,482",0.00 ,"5,030",77.50%,"8,360,000","8,360,000","5,030"
123,은밀하게 위대하게 (확장판),2013-08-05,"14,902",0.00 ,"4,738",31.70%,"34,327,500","34,327,500","4,738"
123,극장판 슈타인즈 게이트: 부하영역의 데자뷰,2013-12-05,"34,097",0.00 ,"4,726",13.80%,"34,586,500","34,586,500","4,726"
123,거짓말 섹스가 좋아2,2013-12-24,"4,993",0.00 ,"4,470",89.50%,"2,900,000","2,900,000","4,470"
123,동사서독 리덕스,2013-12-05,"59,883",0.00 ,"4,353",7.20%,"32,044,500","35,020,500","4,805"
123,극장판 쥬얼펫: 스위트댄스 프린세스,2013-11-07,"51,014",0.00 ,"4,277",8.30%,"26,768,000","26,768,000","4,277"
123,컨빅션,2013-01-03,"66,180",0.00 ,"4,060",6.10%,"29,338,500","42,549,500","5,997"
123,디아틀로프,2013-06-13,"70,666",0.00 ,"3,907",5.50%,"26,955,500","26,955,500","3,907"
123,극장판: 타이거 앤 버니,2013-02-28,"42,120",0.00 ,"3,906",9.20%,"25,616,000","25,616,000","3,906"
123,팬텀: 라스트 커맨더,2013-07-04,"67,922",0.00 ,"3,777",5.50%,"26,765,500","26,765,500","3,777"
123,천하칠검 양가장,2013-05-02,"5,293",0.00 ,"3,706",70.00%,"26,032,500","26,032,500","3,706"
123,영춘권 무림 절대 고수,2013-07-19,"7,151",0.00 ,"3,595",50.20%,"12,145,000","12,145,000","3,595"
123,일탈여행: 프라이빗 아일랜드,2013-08-29,"12,238",0.00 ,"3,460",28.20%,"18,135,500","18,135,500","3,460"
123,플랜맨,2014-01-09,"4,488",0.00 ,"3,441",76.60%,"19,305,000","19,305,000","3,441"
123,극장판 파워레인저: 캡틴포스 VS 미라클포스 199 히어로 대결전,2012-12-13,"15,469",0.00 ,"3,368",21.70%,"23,487,000","759,092,000","110,771"
123,극장판 헌터X헌터 : 팬텀루즈,2013-06-27,"54,804",0.00 ,"2,988",5.40%,"18,568,000","18,568,000","2,988"
123,전국: 천하영웅의 시대,2013-05-16,"5,141",0.00 ,"2,938",57.10%,"13,958,000","13,958,000","2,938"
123,지킬 앤 하이드,2013-03-06,"42,193",0.00 ,"2,938",6.90%,"52,004,000","57,167,500","3,429"
123,엽문4: 종극일전,2013-06-27,"5,669",0.00 ,"2,888",50.90%,"16,017,000","16,017,000","2,888"
123,플래티나 데이터,2013-12-12,"6,744",0.00 ,"2,802",41.50%,"16,974,500","16,974,500","2,802"
123,슈퍼쇼 4 3D,2013-08-08,"10,230",0.00 ,"2,801",27.30%,"32,204,000","32,204,000","2,801"
123,매니악 : 슬픈 살인의 기록,2013-07-04,"61,574",0.00 ,"2,780",4.50%,"20,662,000","20,662,000","2,780"
123,이티피 페스티벌 08X09 서태지,2013-05-03,"5,728",0.00 ,"2,764",48.20%,"26,632,000","26,632,000","2,764"
123,돈 크라이 마미,2012-11-22,"2,622",0.00 ,"2,500",95.30%,"10,000,000","6,808,882,099","975,462"
123,코리올라누스: 세기의 라이벌,2013-07-11,"13,332",0.00 ,"2,309",17.30%,"8,722,000","8,722,000","2,309"
123,에어라인 플라이트,2013-07-18,"4,628",0.00 ,"2,240",48.40%,"5,580,000","5,580,000","2,240"
123,체인드,2013-07-18,"4,370",0.00 ,"2,210",50.50%,"5,520,000","5,520,000","2,210"
123,케이온,2013-06-13,"12,946",0.00 ,"2,168",16.70%,"14,604,331","14,604,331","2,168"
123,도리안 그레이,2013-05-30,"62,206",0.00 ,"2,153",3.40%,"14,780,500","16,367,500","2,348"
123,더 트랩: 난간 끝에 선 남자,2013-07-25,"3,789",0.00 ,"2,120",55.90%,"5,020,000","5,020,000","2,120"
123,비바 프랑스,2013-08-22,"3,546",0.00 ,"2,050",57.80%,"14,325,000","14,325,000","2,050"
123,신밧드의 7대 모험,2013-08-08,"4,281",0.00 ,"2,040",47.60%,"5,180,000","5,180,000","2,040"
123,파이어 위드 파이어,2013-02-21,"2,856",0.00 ,"2,030",71.00%,"4,355,000","4,355,000","2,030"
123,두부요괴,2013-11-28,"22,709",0.00 ,"1,980",8.70%,"12,517,000","12,517,000","1,980"
123,바람의 소리,2013-06-13,"5,753",0.00 ,"1,977",34.30%,"10,890,000","10,890,000","1,977"
123,레이징 피닉스2 : 여자옹박의 귀환,2013-02-15,"2,100",0.00 ,"1,822",86.70%,"3,809,000","3,809,000","1,822"
123,맥베드,2013-07-04,"5,665",0.00 ,"1,822",32.10%,"5,584,000","5,584,000","1,822"
123,변태 가면,2013-11-14,"11,059",0.00 ,"1,810",16.30%,"12,521,000","12,521,000","1,810"
123,아메리카파이: 19금 여배우들,2013-02-28,"2,028",0.00 ,"1,733",85.40%,"3,676,000","3,676,000","1,733"
123,셀러브리티 섹스테이프,2013-06-27,"3,986",0.00 ,"1,664",41.70%,"3,487,000","3,487,000","1,664"
123,대마술사,2013-05-17,"1,920",0.00 ,"1,661",86.50%,"3,517,000","3,517,000","1,661"
123,스시 걸,2013-11-13,"3,447",0.00 ,"1,660",48.10%,"2,860,000","2,860,000","1,660"
123,정사 : 두 여자와의 로맨스,2013-04-19,"1,920",0.00 ,"1,657",86.30%,"3,489,000","3,489,000","1,657"
123,009 사이보그,2013-05-09,"44,774",0.00 ,"1,656",3.60%,"13,154,500","13,154,500","1,656"
123,스티븐 시걸의 리벤지,2013-06-28,"2,100",0.00 ,"1,652",78.60%,"3,459,000","3,459,000","1,652"
123,해밀턴2: 살인면허,2013-06-14,"2,100",0.00 ,"1,652",78.60%,"3,459,000","3,459,000","1,652"
123,뜨거운 욕망,2013-07-12,"2,100",0.00 ,"1,650",78.50%,"3,450,000","3,450,000","1,650"
123,언디스퓨티드: 1대100의 혈투,2013-06-07,"1,812",0.00 ,"1,650",91.00%,"3,460,000","3,460,000","1,650"
123,식스 블릿츠: 분노의 추적,2013-08-16,"2,040",0.00 ,"1,648",80.70%,"3,501,000","3,501,000","1,648"
123,프린세스 사쿠라,2013-10-02,"2,194",0.00 ,"1,601",72.90%,"8,025,000","8,025,000","1,601"
123,대부 : 끝나지 않은 이야기,2013-06-20,"4,451",0.00 ,"1,596",35.80%,"5,225,000","5,225,000","1,596"
123,베이타운 디스코,2013-09-12,"2,119",0.00 ,"1,593",75.10%,"8,063,000","8,063,000","1,593"
123,수호지 가면영웅 - 귀두,2013-01-31,"2,416",0.00 ,"1,592",65.80%,"4,644,000","4,644,000","1,592"
123,체온 ? 그녀의 온도,2013-09-26,"2,271",0.00 ,"1,591",70.00%,"8,136,000","8,136,000","1,591"
123,히든서스펙트,2013-05-23,"2,074",0.00 ,"1,584",76.30%,"11,079,000","11,079,000","1,584"
123,파라다이스 키스,2013-06-20,"3,113",0.00 ,"1,572",50.40%,"11,012,000","11,012,000","1,572"
123,섹슈얼 컴펄전,2013-06-13,"2,332",0.00 ,"1,563",67.00%,"10,994,000","10,994,000","1,563"
123,무사 4대 문파와의 혈투,2013-08-23,"1,808",0.00 ,"1,560",86.20%,"3,120,000","3,120,000","1,560"
123,차일디쉬 게임즈,2013-09-26,"1,808",0.00 ,"1,560",86.20%,"3,120,000","3,120,000","1,560"
123,댄서김의 은밀한 교수법,2013-10-02,"3,164",0.00 ,"1,556",49.10%,"3,112,000","3,112,000","1,556"
123,더 패키지: 일급비밀,2013-07-26,"1,582",0.00 ,"1,556",98.30%,"3,112,000","3,112,000","1,556"
123,늑대인간,2013-09-12,"1,808",0.00 ,"1,553",85.80%,"3,106,000","3,106,000","1,553"
123,유니버셜 솔저4: 클론의 반란,2013-06-20,"5,511",0.00 ,"1,552",28.10%,"5,903,000","5,903,000","1,552"
123,넘버스 스테이션,2013-06-05,"3,010",0.00 ,"1,551",51.50%,"10,894,000","10,894,000","1,551"
123,알렉산더 : 절대 영웅의 탄생,2013-09-17,"1,808",0.00 ,"1,548",85.60%,"3,096,000","3,096,000","1,548"
123,비밀의 아코짱,2013-10-17,"2,080",0.00 ,"1,546",74.30%,"7,764,000","7,764,000","1,546"
123,치어리더 캠프,2013-07-04,"3,457",0.00 ,"1,540",44.50%,"3,220,000","3,220,000","1,540"
123,넥스트 투모로우,2013-07-11,"2,699",0.00 ,"1,530",56.60%,"3,600,000","3,600,000","1,530"
123,불량경찰: 부정부패 소탕작전,2013-08-29,"2,034",0.00 ,"1,530",75.20%,"3,060,000","3,060,000","1,530"
123,슬립리스 나이트,2013-07-11,"2,034",0.00 ,"1,528",75.10%,"3,684,000","3,684,000","1,528"
123,우리동네 포르노스타,2013-07-10,"1,808",0.00 ,"1,519",84.00%,"3,574,000","3,574,000","1,519"
123,디 엔드: 인류 최후의 날,2013-03-13,"1,647",0.00 ,"1,515",91.90%,"10,605,000","10,605,000","1,515"
123,부기우기: 상위 1%의 섹스,2013-06-20,"2,422",0.00 ,"1,514",62.50%,"6,064,000","6,064,000","1,514"
123,대상해,2013-04-06,"1,572",0.00 ,"1,500",95.40%,"9,000,000","9,000,000","1,500"
123,맥시멈 컨빅션,2013-01-11,"1,800",0.00 ,"1,500",83.30%,"3,165,000","3,165,000","1,500"
123,무민가족의 한여름 대소동,2013-06-20,"2,726",0.00 ,"1,500",55.00%,"7,500,000","7,500,000","1,500"
123,풍운결,2013-10-31,"4,153",0.00 ,"1,490",35.80%,"3,560,000","3,560,000","1,490"
123,아이다,2013-08-03,"5,758",0.00 ,"1,486",25.80%,"37,860,500","38,130,500","1,540"
123,수호지-영웅천하 손립,2013-11-13,"3,826",0.00 ,"1,470",38.40%,"2,700,000","2,700,000","1,470"
123,배드 블러드,2013-04-24,"1,453",0.00 ,"1,420",97.70%,"7,100,000","7,100,000","1,420"
123,사랑의 묘약,2013-03-09,"5,044",0.00 ,"1,408",27.90%,"37,944,500","38,419,500","1,503"
123,데블스 더블,2013-06-13,"9,256",0.00 ,"1,397",15.00%,"9,537,500","9,537,500","1,397"
123,비키니 대작전,2013-09-06,"1,582",0.00 ,"1,365",86.20%,"2,730,000","2,730,000","1,365"
123,시크릿,2013-08-29,"2,164",0.00 ,"1,330",61.40%,"9,339,000","9,339,000","1,330"
123,좋은 친구들,2013-03-28,"20,785",0.00 ,"1,258",6.00%,"9,709,500","9,709,500","1,258"
123,붓다:싯다르타 왕자의 모험,2013-05-17,"16,842",0.00 ,"1,196",7.10%,"7,788,000","7,788,000","1,196"
123,"극장판 포켓몬스터 베스트위시: 신의 속도 게노세크트, 뮤츠의 각성",2014-01-09,"1,193",0.00 ,"1,193",100.00%,"9,544,000","9,544,000","1,193"
123,백은제국,2013-12-24,"3,019",0.00 ,"1,190",39.40%,"2,730,000","2,730,000","1,190"
123,글래디에이터: 로마 영웅 탄생의 비밀 3D 확장 감독판,2013-07-25,"2,383",0.00 ,"1,170",49.00%,"3,300,000","3,300,000","1,170"
123,다크 스페이스,2013-10-10,"1,288",0.00 ,"1,113",86.40%,"5,576,000","5,576,000","1,113"
123,오란고교 호스트부,2013-03-14,"1,427",0.00 ,"1,100",77.00%,"5,500,000","5,500,000","1,100"
123,리골레토,2013-09-28,"8,028",0.00 ,"1,082",13.40%,"27,397,000","27,397,000","1,082"
123,에비던스,2013-12-26,"1,418",0.00 ,"1,064",75.00%,"5,324,000","5,324,000","1,064"
123,또 하나의 약속,2014-02-06,"1,081",0.00 ,"1,057",97.70%,"7,603,000","7,603,000","1,057"
123,공각기동대 S.A.C - Solid State Society,2013-05-23,"21,466",0.00 ,"1,036",4.80%,"11,777,000","11,777,000","1,036"
123,부도리의 꿈(감독판),2013-01-30,"10,708",0.00 ,"1,033",9.60%,"7,551,000","7,551,000","1,033"
123,가면무도회,2013-06-29,"6,137",0.00 ,996,16.20%,"25,308,000","25,413,000","1,017"
123,공각기동대 어라이즈 보더: 2 고스트 위스퍼스,2013-12-12,"20,923",0.00 ,993,4.70%,"7,424,500","7,424,500",993
123,안드레아 보첼리: 러브 인 포르토피노,2013-05-08,"3,100",0.00 ,959,30.90%,"7,681,000","8,449,000","1,036"
123,모테키: 모태솔로 탈출기,2013-09-26,"1,349",0.00 ,954,70.70%,"4,985,000","4,985,000",954
123,멤피스,2013-05-23,"19,545",0.00 ,931,4.70%,"14,653,000","16,307,000","1,094"
123,배틀 오브 비보이,2014-01-09,901,0.00 ,901,100.00%,"7,085,000","7,085,000",901
123,노랑머리 - 플라스틱 섹스,2013-08-01,"1,140",0.00 ,900,78.90%,"1,800,000","1,800,000",900
123,섹슈얼 어딕션 : 꽃잎에 느껴지는 쾌락과 통증,2013-09-05,"5,988",0.00 ,884,14.70%,"3,770,000","3,770,000",884
123,필스,2013-11-21,"4,309",0.00 ,883,20.40%,"6,434,000","6,434,000",883
123,위대한 밀로크로제,2013-01-17,"17,013",0.00 ,871,5.10%,"5,954,500","5,954,500",871
123,포스터,2013-12-19,"1,529",0.00 ,820,53.60%,"3,410,000","3,410,000",820
123,러브씬,2013-10-03,"1,959",0.00 ,805,41.00%,"3,775,000","3,775,000",805
123,타잔 3D,2014-01-09,803,0.00 ,803,100.00%,"9,904,000","9,904,000",803
123,오텔로,2013-04-13,"5,496",0.00 ,793,14.40%,"20,629,000","20,629,000",793
123,노 원 리브스,2013-08-29,"6,058",0.00 ,748,12.30%,"5,199,000","5,199,000",748
123,화이트 스완,2013-12-19,"2,282",0.00 ,740,32.40%,"2,990,000","2,990,000",740
123,제 5원소 리마스터링 감독판,2013-11-20,"4,748",0.00 ,677,14.20%,"2,060,000","2,060,000",677
123,레볼루션 아일랜드,2013-05-29,670,0.00 ,668,99.70%,"3,340,000","3,340,000",668
123,버크 앤 헤어,2013-05-22,"1,033",0.00 ,668,64.60%,"3,340,000","3,340,000",668
123,세븐데이즈,2013-01-31,681,0.00 ,666,97.70%,"4,662,000","4,662,000",666
123,카라스: 프로퍼시,2013-08-29,"3,023",0.00 ,663,21.90%,"5,102,000","5,102,000",663
123,허풍,2013-08-14,"2,336",0.00 ,656,28.00%,"3,031,000","3,031,000",656
123,흑협 2,2013-11-20,"1,998",0.00 ,650,32.50%,"1,610,000","1,610,000",650
123,미녀전쟁,2013-12-19,"1,576",0.00 ,631,40.00%,"2,905,000","2,905,000",631
123,콤플렉스,2013-07-25,"5,030",0.00 ,608,12.00%,"4,804,000","4,804,000",608
123,젊은 엄마,2013-08-06,528,0.00 ,528,100.00%,"3,168,000","3,168,000",528
123,마리아 스투아르다,2013-09-07,"2,628",0.00 ,523,19.90%,"12,755,500","12,755,500",523
123,월드 워 좀비,2013-11-27,"2,189",0.00 ,493,22.50%,"2,959,000","2,959,000",493
123,로미오와 줄리엣,2013-09-26,"8,475",0.00 ,488,5.70%,"8,491,000","8,491,000",488
123,최민수의 어쌔씬 코드,2013-12-24,"1,907",0.00 ,460,24.10%,"2,300,000","2,300,000",460
123,수호지-의적유당,2013-11-22,"2,011",0.00 ,454,22.50%,"1,518,000","1,518,000",454
123,늑대소년,2012-10-31,"5,408",0.00 ,447,8.20%,"3,000,500","46,593,140,500","6,654,842"
123,사육-내안에 가둔 그녀,2013-10-24,"4,579",0.00 ,440,9.60%,"2,220,000","2,220,000",440
123,카르고,2013-09-12,915,0.00 ,435,47.50%,"2,176,000","2,176,000",435
123,프란체스카 다 리미니,2013-11-16,"3,915",0.00 ,433,11.00%,"11,075,500","11,075,500",433
123,더 피플 아이브 슬렙 위드,2013-01-30,430,0.00 ,430,100.00%,"3,010,000","3,010,000",430
123,진구세주전설 북두의권 Zero - 켄시로전,2013-10-10,"10,299",0.00 ,423,4.10%,"2,951,500","2,951,500",423
123,크레이지 샤크,2013-12-04,"2,694",0.00 ,420,15.50%,"2,180,000","2,180,000",420
123,푸셔: 파이널 프로젝트,2013-12-04,"3,004",0.00 ,420,13.90%,"2,180,000","2,180,000",420
123,수호지-신비술사,2013-12-18,"2,231",0.00 ,400,17.90%,"2,150,000","2,150,000",400
123,티토 황제의 자비,2013-06-08,"3,234",0.00 ,395,12.20%,"9,954,000","9,954,000",395
123,봉배도저,2013-12-18,"1,894",0.00 ,390,20.50%,"2,110,000","2,110,000",390
123,완전범죄 프로젝트,2013-12-19,"2,006",0.00 ,390,19.40%,"2,152,000","2,152,000",390
123,템페스트,2013-05-18,"3,603",0.00 ,379,10.50%,"9,899,000","9,899,000",379
123,스트릿 오브 블러드,2013-09-13,481,0.00 ,369,76.70%,"1,845,000","1,845,000",369
123,롤플레이2 : 동침,2013-11-21,820,0.00 ,330,40.20%,"1,400,000","1,400,000",330
123,스콘드: 잔혹 불륜사,2013-11-14,"2,358",0.00 ,318,13.40%,"2,545,000","2,545,000",318
123,줄리아 엑스,2013-07-16,681,0.00 ,296,43.40%,"827,000","827,000",296
123,올모스트 차밍,2013-11-29,300,0.00 ,295,98.30%,"660,000","660,000",295
123,브레이크 블레이드5: 최후의 명령,2013-08-01,"2,924",0.00 ,290,9.90%,"860,000","860,000",290
123,더 데이,2013-04-22,738,0.00 ,286,38.70%,"1,430,000","1,430,000",286
123,소원택시,2013-10-04,"1,153",0.00 ,283,24.50%,"971,000","971,000",283
123,카라스: 레블레이션,2013-11-28,"2,279",0.00 ,270,11.80%,"1,380,000","1,380,000",270
123,한 번도 안 해본 여자,2014-01-16,263,0.00 ,263,100.00%,"1,315,000","1,315,000",263
123,파리의 자살가게,2013-06-27,"2,570",0.00 ,256,9.90%,"1,934,000","1,934,000",256
123,드래곤 에이지,2013-07-25,687,0.00 ,250,36.30%,"1,750,000","1,750,000",250
123,리포! 더 제네틱 오페라,2013-07-24,925,0.00 ,250,27.00%,"1,250,000","1,250,000",250
123,잠자는 숲속의 미녀,2013-10-17,"7,190",0.00 ,250,3.40%,"4,319,000","4,319,000",250
123,북극의 후예 이누크,2013-08-29,"9,655",0.00 ,247,2.50%,"1,723,000","3,478,000",454
123,3096일,2013-09-26,"4,075",0.00 ,238,5.80%,"1,784,000","1,784,000",238
123,마린스키 발레: 호두까기 인형 3D,2012-12-06,896,0.00 ,228,25.40%,"1,570,000","48,917,000","3,439"
123,스위트 카르마,2013-08-01,567,0.00 ,210,37.00%,"840,000","840,000",210
123,관음 - 욕망의 유희,2013-08-29,"4,744",0.00 ,205,4.30%,"490,000","490,000",205
123,21 앤드 오버,2013-12-18,476,0.00 ,200,42.00%,"1,000,000","1,000,000",200
123,러쉬라이트,2013-07-18,200,0.00 ,200,100.00%,"1,000,000","1,000,000",200
123,버닝맨,2013-08-07,996,0.00 ,200,20.00%,"1,000,000","1,000,000",200
123,브랜디드,2013-09-25,603,0.00 ,200,33.10%,"1,000,000","1,000,000",200
123,상하이 콜링,2013-12-24,476,0.00 ,200,42.00%,"1,000,000","1,000,000",200
123,수상한 가족,2013-08-28,735,0.00 ,200,27.20%,"1,000,000","1,000,000",200
